FARENDMA,XZQHDAIM,XZHQHMCH,JIBIEEEE,SUOZDISH,SUOZAISF,XULIEHAO,BYZIDUAN,WEIHSHIJ,WEIHGUIY,WEIHJIGO,WEIHRIQI,SHIJCHUO,JILUZTAI
9999,420606,湖北省-襄阳市-樊城区,2,,420600,0,,,,,,,
9999,420607,湖北省-襄阳市-襄州区,2,,420600,0,,,,,,,
9999,420624,湖北省-襄阳市-南漳县,2,,420600,0,,,,,,,
9999,420625,湖北省-襄阳市-谷城县,2,,420600,0,,,,,,,
9999,420626,湖北省-襄阳市-保康县,2,,420600,0,,,,,,,
9999,420682,湖北省-襄阳市-老河口市,2,,420600,0,,,,,,,
9999,420683,湖北省-襄阳市-枣阳市,2,,420600,0,,,,,,,
9999,420684,湖北省-襄阳市-宜城市,2,,420600,0,,,,,,,
9999,420700,湖北省-鄂州市,1,,420000,0,,,,,,,
9999,420701,湖北省-鄂州市-市辖区,2,,420700,0,,,,,,,
9999,420702,湖北省-鄂州市-梁子湖区,2,,420700,0,,,,,,,
9999,420703,湖北省-鄂州市-华容区,2,,420700,0,,,,,,,
9999,420704,湖北省-鄂州市-鄂城区,2,,420700,0,,,,,,,
9999,420800,湖北省-荆门市,1,,420000,0,,,,,,,
9999,420801,湖北省-荆门市-市辖区,2,,420800,0,,,,,,,
9999,420802,湖北省-荆门市-东宝区,2,,420800,0,,,,,,,
9999,420804,湖北省-荆门市-掇刀区,2,,420800,0,,,,,,,
9999,420822,湖北省-荆门市-沙洋县,2,,420800,0,,,,,,,
9999,420881,湖北省-荆门市-钟祥市,2,,420800,0,,,,,,,
9999,420882,湖北省-荆门市-京山市,2,,420800,0,,,,,,,
9999,420900,湖北省-孝感市,1,,420000,0,,,,,,,
9999,420901,湖北省-孝感市-市辖区,2,,420900,0,,,,,,,
9999,420902,湖北省-孝感市-孝南区,2,,420900,0,,,,,,,
9999,420921,湖北省-孝感市-孝昌县,2,,420900,0,,,,,,,
9999,420922,湖北省-孝感市-大悟县,2,,420900,0,,,,,,,
9999,420923,湖北省-孝感市-云梦县,2,,420900,0,,,,,,,
9999,420981,湖北省-孝感市-应城市,2,,420900,0,,,,,,,
9999,420982,湖北省-孝感市-安陆市,2,,420900,0,,,,,,,
9999,420984,湖北省-孝感市-汉川市,2,,420900,0,,,,,,,
9999,421000,湖北省-荆州市,1,,420000,0,,,,,,,
9999,421001,湖北省-荆州市-市辖区,2,,421000,0,,,,,,,
9999,421002,湖北省-荆州市-沙市区,2,,421000,0,,,,,,,
9999,421003,湖北省-荆州市-荆州区,2,,421000,0,,,,,,,
9999,421022,湖北省-荆州市-公安县,2,,421000,0,,,,,,,
9999,421024,湖北省-荆州市-江陵县,2,,421000,0,,,,,,,
9999,421081,湖北省-荆州市-石首市,2,,421000,0,,,,,,,
9999,421083,湖北省-荆州市-洪湖市,2,,421000,0,,,,,,,
9999,421087,湖北省-荆州市-松滋市,2,,421000,0,,,,,,,
9999,421088,湖北省-荆州市-监利市,2,,421000,0,,,,,,,
9999,421100,湖北省-黄冈市,1,,420000,0,,,,,,,
9999,421101,湖北省-黄冈市-市辖区,2,,421100,0,,,,,,,
9999,421102,湖北省-黄冈市-黄州区,2,,421100,0,,,,,,,
9999,421121,湖北省-黄冈市-团风县,2,,421100,0,,,,,,,
9999,421122,湖北省-黄冈市-红安县,2,,421100,0,,,,,,,
9999,421123,湖北省-黄冈市-罗田县,2,,421100,0,,,,,,,
9999,421124,湖北省-黄冈市-英山县,2,,421100,0,,,,,,,
9999,421125,湖北省-黄冈市-浠水县,2,,421100,0,,,,,,,
9999,421126,湖北省-黄冈市-蕲春县,2,,421100,0,,,,,,,
9999,421127,湖北省-黄冈市-黄梅县,2,,421100,0,,,,,,,
9999,421181,湖北省-黄冈市-麻城市,2,,421100,0,,,,,,,
9999,421182,湖北省-黄冈市-武穴市,2,,421100,0,,,,,,,
9999,421200,湖北省-咸宁市,1,,420000,0,,,,,,,
9999,421201,湖北省-咸宁市-市辖区,2,,421200,0,,,,,,,
9999,421202,湖北省-咸宁市-咸安区,2,,421200,0,,,,,,,
9999,421221,湖北省-咸宁市-嘉鱼县,2,,421200,0,,,,,,,
9999,421222,湖北省-咸宁市-通城县,2,,421200,0,,,,,,,
9999,421223,湖北省-咸宁市-崇阳县,2,,421200,0,,,,,,,
9999,421224,湖北省-咸宁市-通山县,2,,421200,0,,,,,,,
9999,421281,湖北省-咸宁市-赤壁市,2,,421200,0,,,,,,,
9999,421300,湖北省-随州市,1,,420000,0,,,,,,,
9999,421301,湖北省-随州市-市辖区,2,,421300,0,,,,,,,
9999,421303,湖北省-随州市-曾都区,2,,421300,0,,,,,,,
9999,421321,湖北省-随州市-随县,2,,421300,0,,,,,,,
9999,421381,湖北省-随州市-广水市,2,,421300,0,,,,,,,
9999,422800,湖北省-恩施土家族苗族自治州,1,,420000,0,,,,,,,
9999,422801,湖北省-恩施土家族苗族自治州-恩施市,2,,422800,0,,,,,,,
9999,422802,湖北省-恩施土家族苗族自治州-利川市,2,,422800,0,,,,,,,
9999,422822,湖北省-恩施土家族苗族自治州-建始县,2,,422800,0,,,,,,,
9999,422823,湖北省-恩施土家族苗族自治州-巴东县,2,,422800,0,,,,,,,
9999,422825,湖北省-恩施土家族苗族自治州-宣恩县,2,,422800,0,,,,,,,
9999,422826,湖北省-恩施土家族苗族自治州-咸丰县,2,,422800,0,,,,,,,
9999,422827,湖北省-恩施土家族苗族自治州-来凤县,2,,422800,0,,,,,,,
9999,422828,湖北省-恩施土家族苗族自治州-鹤峰县,2,,422800,0,,,,,,,
9999,429000,湖北省-省级直辖县级行政区划,1,,420000,0,,,,,,,
9999,429004,湖北省-省级直辖县级行政区划-仙桃市,2,,429000,0,,,,,,,
9999,429005,湖北省-省级直辖县级行政区划-潜江市,2,,429000,0,,,,,,,
9999,429006,湖北省-省级直辖县级行政区划-天门市,2,,429000,0,,,,,,,
9999,429021,湖北省-省级直辖县级行政区划-神农架林区,2,,429000,0,,,,,,,
9999,430000,湖南省,0,,,0,,,,,,,
9999,430100,湖南省-长沙市,1,,430000,0,,,,,,,
9999,430101,湖南省-长沙市-市辖区,2,,430100,0,,,,,,,
9999,430102,湖南省-长沙市-芙蓉区,2,,430100,0,,,,,,,
9999,430103,湖南省-长沙市-天心区,2,,430100,0,,,,,,,
9999,430104,湖南省-长沙市-岳麓区,2,,430100,0,,,,,,,
9999,430105,湖南省-长沙市-开福区,2,,430100,0,,,,,,,
9999,430111,湖南省-长沙市-雨花区,2,,430100,0,,,,,,,
9999,430112,湖南省-长沙市-望城区,2,,430100,0,,,,,,,
9999,430121,湖南省-长沙市-长沙县,2,,430100,0,,,,,,,
9999,430181,湖南省-长沙市-浏阳市,2,,430100,0,,,,,,,
9999,430182,湖南省-长沙市-宁乡市,2,,430100,0,,,,,,,
9999,430200,湖南省-株洲市,1,,430000,0,,,,,,,
9999,430201,湖南省-株洲市-市辖区,2,,430200,0,,,,,,,
9999,430202,湖南省-株洲市-荷塘区,2,,430200,0,,,,,,,
9999,430203,湖南省-株洲市-芦淞区,2,,430200,0,,,,,,,
9999,430204,湖南省-株洲市-石峰区,2,,430200,0,,,,,,,
9999,430211,湖南省-株洲市-天元区,2,,430200,0,,,,,,,
9999,430212,湖南省-株洲市-渌口区,2,,430200,0,,,,,,,
9999,430223,湖南省-株洲市-攸县,2,,430200,0,,,,,,,
9999,430224,湖南省-株洲市-茶陵县,2,,430200,0,,,,,,,
9999,430225,湖南省-株洲市-炎陵县,2,,430200,0,,,,,,,
9999,430281,湖南省-株洲市-醴陵市,2,,430200,0,,,,,,,
9999,430300,湖南省-湘潭市,1,,430000,0,,,,,,,
9999,430301,湖南省-湘潭市-市辖区,2,,430300,0,,,,,,,
9999,430302,湖南省-湘潭市-雨湖区,2,,430300,0,,,,,,,
9999,430304,湖南省-湘潭市-岳塘区,2,,430300,0,,,,,,,
9999,430321,湖南省-湘潭市-湘潭县,2,,430300,0,,,,,,,
9999,430381,湖南省-湘潭市-湘乡市,2,,430300,0,,,,,,,
9999,430382,湖南省-湘潭市-韶山市,2,,430300,0,,,,,,,
9999,430400,湖南省-衡阳市,1,,430000,0,,,,,,,
9999,430401,湖南省-衡阳市-市辖区,2,,430400,0,,,,,,,
9999,430405,湖南省-衡阳市-珠晖区,2,,430400,0,,,,,,,
9999,430406,湖南省-衡阳市-雁峰区,2,,430400,0,,,,,,,
9999,430407,湖南省-衡阳市-石鼓区,2,,430400,0,,,,,,,
9999,430408,湖南省-衡阳市-蒸湘区,2,,430400,0,,,,,,,
9999,430412,湖南省-衡阳市-南岳区,2,,430400,0,,,,,,,
9999,430421,湖南省-衡阳市-衡阳县,2,,430400,0,,,,,,,
9999,430422,湖南省-衡阳市-衡南县,2,,430400,0,,,,,,,
9999,430423,湖南省-衡阳市-衡山县,2,,430400,0,,,,,,,
9999,430424,湖南省-衡阳市-衡东县,2,,430400,0,,,,,,,
9999,430426,湖南省-衡阳市-祁东县,2,,430400,0,,,,,,,
9999,430481,湖南省-衡阳市-耒阳市,2,,430400,0,,,,,,,
9999,430482,湖南省-衡阳市-常宁市,2,,430400,0,,,,,,,
9999,430500,湖南省-邵阳市,1,,430000,0,,,,,,,
9999,430501,湖南省-邵阳市-市辖区,2,,430500,0,,,,,,,
9999,430502,湖南省-邵阳市-双清区,2,,430500,0,,,,,,,
9999,430503,湖南省-邵阳市-大祥区,2,,430500,0,,,,,,,
9999,430511,湖南省-邵阳市-北塔区,2,,430500,0,,,,,,,
9999,430522,湖南省-邵阳市-新邵县,2,,430500,0,,,,,,,
9999,430523,湖南省-邵阳市-邵阳县,2,,430500,0,,,,,,,
9999,430524,湖南省-邵阳市-隆回县,2,,430500,0,,,,,,,
9999,430525,湖南省-邵阳市-洞口县,2,,430500,0,,,,,,,
9999,430527,湖南省-邵阳市-绥宁县,2,,430500,0,,,,,,,
9999,430528,湖南省-邵阳市-新宁县,2,,430500,0,,,,,,,
9999,430529,湖南省-邵阳市-城步苗族自治县,2,,430500,0,,,,,,,
9999,430581,湖南省-邵阳市-武冈市,2,,430500,0,,,,,,,
9999,430582,湖南省-邵阳市-邵东市,2,,430500,0,,,,,,,
9999,430600,湖南省-岳阳市,1,,430000,0,,,,,,,
9999,430601,湖南省-岳阳市-市辖区,2,,430600,0,,,,,,,
9999,430602,湖南省-岳阳市-岳阳楼区,2,,430600,0,,,,,,,
9999,430603,湖南省-岳阳市-云溪区,2,,430600,0,,,,,,,
9999,430611,湖南省-岳阳市-君山区,2,,430600,0,,,,,,,
9999,430621,湖南省-岳阳市-岳阳县,2,,430600,0,,,,,,,
9999,430623,湖南省-岳阳市-华容县,2,,430600,0,,,,,,,
9999,430624,湖南省-岳阳市-湘阴县,2,,430600,0,,,,,,,
9999,430626,湖南省-岳阳市-平江县,2,,430600,0,,,,,,,
9999,430681,湖南省-岳阳市-汨罗市,2,,430600,0,,,,,,,
9999,430682,湖南省-岳阳市-临湘市,2,,430600,0,,,,,,,
9999,430700,湖南省-常德市,1,,430000,0,,,,,,,
9999,430701,湖南省-常德市-市辖区,2,,430700,0,,,,,,,
9999,430702,湖南省-常德市-武陵区,2,,430700,0,,,,,,,
9999,430703,湖南省-常德市-鼎城区,2,,430700,0,,,,,,,
9999,430721,湖南省-常德市-安乡县,2,,430700,0,,,,,,,
9999,430722,湖南省-常德市-汉寿县,2,,430700,0,,,,,,,
9999,430723,湖南省-常德市-澧县,2,,430700,0,,,,,,,
9999,430724,湖南省-常德市-临澧县,2,,430700,0,,,,,,,
9999,430725,湖南省-常德市-桃源县,2,,430700,0,,,,,,,
9999,430726,湖南省-常德市-石门县,2,,430700,0,,,,,,,
9999,430781,湖南省-常德市-津市市,2,,430700,0,,,,,,,
9999,430800,湖南省-张家界市,1,,430000,0,,,,,,,
9999,430801,湖南省-张家界市-市辖区,2,,430800,0,,,,,,,
9999,430802,湖南省-张家界市-永定区,2,,430800,0,,,,,,,
9999,430811,湖南省-张家界市-武陵源区,2,,430800,0,,,,,,,
9999,430821,湖南省-张家界市-慈利县,2,,430800,0,,,,,,,
9999,430822,湖南省-张家界市-桑植县,2,,430800,0,,,,,,,
9999,430900,湖南省-益阳市,1,,430000,0,,,,,,,
9999,430901,湖南省-益阳市-市辖区,2,,430900,0,,,,,,,
9999,430902,湖南省-益阳市-资阳区,2,,430900,0,,,,,,,
9999,430903,湖南省-益阳市-赫山区,2,,430900,0,,,,,,,
9999,430921,湖南省-益阳市-南县,2,,430900,0,,,,,,,
9999,430922,湖南省-益阳市-桃江县,2,,430900,0,,,,,,,
9999,430923,湖南省-益阳市-安化县,2,,430900,0,,,,,,,
9999,430981,湖南省-益阳市-沅江市,2,,430900,0,,,,,,,
9999,431000,湖南省-郴州市,1,,430000,0,,,,,,,
9999,431001,湖南省-郴州市-市辖区,2,,431000,0,,,,,,,
9999,431002,湖南省-郴州市-北湖区,2,,431000,0,,,,,,,
9999,431003,湖南省-郴州市-苏仙区,2,,431000,0,,,,,,,
9999,431021,湖南省-郴州市-桂阳县,2,,431000,0,,,,,,,
9999,431022,湖南省-郴州市-宜章县,2,,431000,0,,,,,,,
9999,431023,湖南省-郴州市-永兴县,2,,431000,0,,,,,,,
9999,431024,湖南省-郴州市-嘉禾县,2,,431000,0,,,,,,,
9999,431025,湖南省-郴州市-临武县,2,,431000,0,,,,,,,
9999,431026,湖南省-郴州市-汝城县,2,,431000,0,,,,,,,
9999,431027,湖南省-郴州市-桂东县,2,,431000,0,,,,,,,
9999,431028,湖南省-郴州市-安仁县,2,,431000,0,,,,,,,
9999,431081,湖南省-郴州市-资兴市,2,,431000,0,,,,,,,
9999,431100,湖南省-永州市,1,,430000,0,,,,,,,
9999,431101,湖南省-永州市-市辖区,2,,431100,0,,,,,,,
9999,431102,湖南省-永州市-零陵区,2,,431100,0,,,,,,,
9999,431103,湖南省-永州市-冷水滩区,2,,431100,0,,,,,,,
9999,431122,湖南省-永州市-东安县,2,,431100,0,,,,,,,
9999,431123,湖南省-永州市-双牌县,2,,431100,0,,,,,,,
9999,431124,湖南省-永州市-道县,2,,431100,0,,,,,,,
9999,431125,湖南省-永州市-江永县,2,,431100,0,,,,,,,
9999,431126,湖南省-永州市-宁远县,2,,431100,0,,,,,,,
9999,431127,湖南省-永州市-蓝山县,2,,431100,0,,,,,,,
9999,431128,湖南省-永州市-新田县,2,,431100,0,,,,,,,
9999,431129,湖南省-永州市-江华瑶族自治县,2,,431100,0,,,,,,,
9999,431181,湖南省-永州市-祁阳市,2,,431100,0,,,,,,,
9999,431200,湖南省-怀化市,1,,430000,0,,,,,,,
9999,431201,湖南省-怀化市-市辖区,2,,431200,0,,,,,,,
9999,431202,湖南省-怀化市-鹤城区,2,,431200,0,,,,,,,
9999,431221,湖南省-怀化市-中方县,2,,431200,0,,,,,,,
9999,431222,湖南省-怀化市-沅陵县,2,,431200,0,,,,,,,
9999,431223,湖南省-怀化市-辰溪县,2,,431200,0,,,,,,,
9999,431224,湖南省-怀化市-溆浦县,2,,431200,0,,,,,,,
9999,431225,湖南省-怀化市-会同县,2,,431200,0,,,,,,,
9999,431226,湖南省-怀化市-麻阳苗族自治县,2,,431200,0,,,,,,,
9999,431227,湖南省-怀化市-新晃侗族自治县,2,,431200,0,,,,,,,
9999,431228,湖南省-怀化市-芷江侗族自治县,2,,431200,0,,,,,,,
9999,431229,湖南省-怀化市-靖州苗族侗族自治县,2,,431200,0,,,,,,,
9999,431230,湖南省-怀化市-通道侗族自治县,2,,431200,0,,,,,,,
9999,431281,湖南省-怀化市-洪江市,2,,431200,0,,,,,,,
9999,431300,湖南省-娄底市,1,,430000,0,,,,,,,
9999,431301,湖南省-娄底市-市辖区,2,,431300,0,,,,,,,
9999,431302,湖南省-娄底市-娄星区,2,,431300,0,,,,,,,
9999,431321,湖南省-娄底市-双峰县,2,,431300,0,,,,,,,
9999,431322,湖南省-娄底市-新化县,2,,431300,0,,,,,,,
9999,431381,湖南省-娄底市-冷水江市,2,,431300,0,,,,,,,
9999,431382,湖南省-娄底市-涟源市,2,,431300,0,,,,,,,
9999,433100,湖南省-湘西土家族苗族自治州,1,,430000,0,,,,,,,
9999,433101,湖南省-湘西土家族苗族自治州-吉首市,2,,433100,0,,,,,,,
9999,433122,湖南省-湘西土家族苗族自治州-泸溪县,2,,433100,0,,,,,,,
9999,433123,湖南省-湘西土家族苗族自治州-凤凰县,2,,433100,0,,,,,,,
9999,433124,湖南省-湘西土家族苗族自治州-花垣县,2,,433100,0,,,,,,,
9999,433125,湖南省-湘西土家族苗族自治州-保靖县,2,,433100,0,,,,,,,
9999,433126,湖南省-湘西土家族苗族自治州-古丈县,2,,433100,0,,,,,,,
9999,433127,湖南省-湘西土家族苗族自治州-永顺县,2,,433100,0,,,,,,,
9999,433130,湖南省-湘西土家族苗族自治州-龙山县,2,,433100,0,,,,,,,
9999,440000,广东省,0,,,0,,,,,,,
9999,440100,广东省-广州市,1,,440000,0,,,,,,,
9999,440101,广东省-广州市-市辖区,2,,440100,0,,,,,,,
9999,440103,广东省-广州市-荔湾区,2,,440100,0,,,,,,,
9999,440104,广东省-广州市-越秀区,2,,440100,0,,,,,,,
9999,440105,广东省-广州市-海珠区,2,,440100,0,,,,,,,
9999,440106,广东省-广州市-天河区,2,,440100,0,,,,,,,
9999,440111,广东省-广州市-白云区,2,,440100,0,,,,,,,
9999,440112,广东省-广州市-黄埔区,2,,440100,0,,,,,,,
9999,440113,广东省-广州市-番禺区,2,,440100,0,,,,,,,
9999,440114,广东省-广州市-花都区,2,,440100,0,,,,,,,
9999,440115,广东省-广州市-南沙区,2,,440100,0,,,,,,,
9999,440117,广东省-广州市-从化区,2,,440100,0,,,,,,,
9999,440118,广东省-广州市-增城区,2,,440100,0,,,,,,,
9999,440200,广东省-韶关市,1,,440000,0,,,,,,,
9999,440201,广东省-韶关市-市辖区,2,,440200,0,,,,,,,
9999,440203,广东省-韶关市-武江区,2,,440200,0,,,,,,,
9999,440204,广东省-韶关市-浈江区,2,,440200,0,,,,,,,
9999,440205,广东省-韶关市-曲江区,2,,440200,0,,,,,,,
9999,440222,广东省-韶关市-始兴县,2,,440200,0,,,,,,,
9999,440224,广东省-韶关市-仁化县,2,,440200,0,,,,,,,
9999,440229,广东省-韶关市-翁源县,2,,440200,0,,,,,,,
9999,440232,广东省-韶关市-乳源瑶族自治县,2,,440200,0,,,,,,,
9999,440233,广东省-韶关市-新丰县,2,,440200,0,,,,,,,
9999,440281,广东省-韶关市-乐昌市,2,,440200,0,,,,,,,
9999,440282,广东省-韶关市-南雄市,2,,440200,0,,,,,,,
9999,440300,广东省-深圳市,1,,440000,0,,,,,,,
9999,440301,广东省-深圳市-市辖区,2,,440300,0,,,,,,,
9999,440303,广东省-深圳市-罗湖区,2,,440300,0,,,,,,,
9999,440304,广东省-深圳市-福田区,2,,440300,0,,,,,,,
9999,440305,广东省-深圳市-南山区,2,,440300,0,,,,,,,
9999,440306,广东省-深圳市-宝安区,2,,440300,0,,,,,,,
9999,440307,广东省-深圳市-龙岗区,2,,440300,0,,,,,,,
9999,440308,广东省-深圳市-盐田区,2,,440300,0,,,,,,,
9999,440309,广东省-深圳市-龙华区,2,,440300,0,,,,,,,
9999,440310,广东省-深圳市-坪山区,2,,440300,0,,,,,,,
9999,440311,广东省-深圳市-光明区,2,,440300,0,,,,,,,
9999,440400,广东省-珠海市,1,,440000,0,,,,,,,
9999,440401,广东省-珠海市-市辖区,2,,440400,0,,,,,,,
9999,440402,广东省-珠海市-香洲区,2,,440400,0,,,,,,,
9999,440403,广东省-珠海市-斗门区,2,,440400,0,,,,,,,
9999,440404,广东省-珠海市-金湾区,2,,440400,0,,,,,,,
9999,440500,广东省-汕头市,1,,440000,0,,,,,,,
9999,440501,广东省-汕头市-市辖区,2,,440500,0,,,,,,,
9999,440507,广东省-汕头市-龙湖区,2,,440500,0,,,,,,,
9999,440511,广东省-汕头市-金平区,2,,440500,0,,,,,,,
9999,440512,广东省-汕头市-濠江区,2,,440500,0,,,,,,,
9999,440513,广东省-汕头市-潮阳区,2,,440500,0,,,,,,,
9999,440514,广东省-汕头市-潮南区,2,,440500,0,,,,,,,
9999,440515,广东省-汕头市-澄海区,2,,440500,0,,,,,,,
9999,440523,广东省-汕头市-南澳县,2,,440500,0,,,,,,,
9999,440600,广东省-佛山市,1,,440000,0,,,,,,,
9999,440601,广东省-佛山市-市辖区,2,,440600,0,,,,,,,
9999,440604,广东省-佛山市-禅城区,2,,440600,0,,,,,,,
9999,440605,广东省-佛山市-南海区,2,,440600,0,,,,,,,
9999,440606,广东省-佛山市-顺德区,2,,440600,0,,,,,,,
9999,440607,广东省-佛山市-三水区,2,,440600,0,,,,,,,
9999,440608,广东省-佛山市-高明区,2,,440600,0,,,,,,,
9999,440700,广东省-江门市,1,,440000,0,,,,,,,
9999,440701,广东省-江门市-市辖区,2,,440700,0,,,,,,,
9999,440703,广东省-江门市-蓬江区,2,,440700,0,,,,,,,
9999,440704,广东省-江门市-江海区,2,,440700,0,,,,,,,
9999,440705,广东省-江门市-新会区,2,,440700,0,,,,,,,
9999,440781,广东省-江门市-台山市,2,,440700,0,,,,,,,
9999,440783,广东省-江门市-开平市,2,,440700,0,,,,,,,
9999,440784,广东省-江门市-鹤山市,2,,440700,0,,,,,,,
9999,440785,广东省-江门市-恩平市,2,,440700,0,,,,,,,
9999,440800,广东省-湛江市,1,,440000,0,,,,,,,
9999,440801,广东省-湛江市-市辖区,2,,440800,0,,,,,,,
9999,440802,广东省-湛江市-赤坎区,2,,440800,0,,,,,,,
9999,440803,广东省-湛江市-霞山区,2,,440800,0,,,,,,,
9999,440804,广东省-湛江市-坡头区,2,,440800,0,,,,,,,
9999,440811,广东省-湛江市-麻章区,2,,440800,0,,,,,,,
9999,440823,广东省-湛江市-遂溪县,2,,440800,0,,,,,,,
9999,440825,广东省-湛江市-徐闻县,2,,440800,0,,,,,,,
9999,440881,广东省-湛江市-廉江市,2,,440800,0,,,,,,,
9999,440882,广东省-湛江市-雷州市,2,,440800,0,,,,,,,
9999,440883,广东省-湛江市-吴川市,2,,440800,0,,,,,,,
9999,440900,广东省-茂名市,1,,440000,0,,,,,,,
9999,440901,广东省-茂名市-市辖区,2,,440900,0,,,,,,,
9999,440902,广东省-茂名市-茂南区,2,,440900,0,,,,,,,
9999,440904,广东省-茂名市-电白区,2,,440900,0,,,,,,,
9999,440981,广东省-茂名市-高州市,2,,440900,0,,,,,,,
9999,440982,广东省-茂名市-化州市,2,,440900,0,,,,,,,
9999,440983,广东省-茂名市-信宜市,2,,440900,0,,,,,,,
9999,441200,广东省-肇庆市,1,,440000,0,,,,,,,
9999,441201,广东省-肇庆市-市辖区,2,,441200,0,,,,,,,
9999,441202,广东省-肇庆市-端州区,2,,441200,0,,,,,,,
9999,441203,广东省-肇庆市-鼎湖区,2,,441200,0,,,,,,,
9999,441204,广东省-肇庆市-高要区,2,,441200,0,,,,,,,
9999,441223,广东省-肇庆市-广宁县,2,,441200,0,,,,,,,
9999,441224,广东省-肇庆市-怀集县,2,,441200,0,,,,,,,
9999,441225,广东省-肇庆市-封开县,2,,441200,0,,,,,,,
9999,441226,广东省-肇庆市-德庆县,2,,441200,0,,,,,,,
9999,441284,广东省-肇庆市-四会市,2,,441200,0,,,,,,,
9999,441300,广东省-惠州市,1,,440000,0,,,,,,,
9999,441301,广东省-惠州市-市辖区,2,,441300,0,,,,,,,
9999,441302,广东省-惠州市-惠城区,2,,441300,0,,,,,,,
9999,441303,广东省-惠州市-惠阳区,2,,441300,0,,,,,,,
9999,441322,广东省-惠州市-博罗县,2,,441300,0,,,,,,,
9999,441323,广东省-惠州市-惠东县,2,,441300,0,,,,,,,
9999,441324,广东省-惠州市-龙门县,2,,441300,0,,,,,,,
9999,441400,广东省-梅州市,1,,440000,0,,,,,,,
9999,441401,广东省-梅州市-市辖区,2,,441400,0,,,,,,,
9999,441402,广东省-梅州市-梅江区,2,,441400,0,,,,,,,
9999,441403,广东省-梅州市-梅县区,2,,441400,0,,,,,,,
9999,441422,广东省-梅州市-大埔县,2,,441400,0,,,,,,,
9999,441423,广东省-梅州市-丰顺县,2,,441400,0,,,,,,,
9999,441424,广东省-梅州市-五华县,2,,441400,0,,,,,,,
9999,441426,广东省-梅州市-平远县,2,,441400,0,,,,,,,
9999,441427,广东省-梅州市-蕉岭县,2,,441400,0,,,,,,,
9999,441481,广东省-梅州市-兴宁市,2,,441400,0,,,,,,,
9999,441500,广东省-汕尾市,1,,440000,0,,,,,,,
9999,441501,广东省-汕尾市-市辖区,2,,441500,0,,,,,,,
9999,441502,广东省-汕尾市-城区,2,,441500,0,,,,,,,
9999,441521,广东省-汕尾市-海丰县,2,,441500,0,,,,,,,
9999,441523,广东省-汕尾市-陆河县,2,,441500,0,,,,,,,
9999,441581,广东省-汕尾市-陆丰市,2,,441500,0,,,,,,,
9999,441600,广东省-河源市,1,,440000,0,,,,,,,
9999,441601,广东省-河源市-市辖区,2,,441600,0,,,,,,,
9999,441602,广东省-河源市-源城区,2,,441600,0,,,,,,,
9999,441621,广东省-河源市-紫金县,2,,441600,0,,,,,,,
9999,441622,广东省-河源市-龙川县,2,,441600,0,,,,,,,
9999,441623,广东省-河源市-连平县,2,,441600,0,,,,,,,
9999,441624,广东省-河源市-和平县,2,,441600,0,,,,,,,
9999,441625,广东省-河源市-东源县,2,,441600,0,,,,,,,
9999,441700,广东省-阳江市,1,,440000,0,,,,,,,
9999,441701,广东省-阳江市-市辖区,2,,441700,0,,,,,,,
9999,441702,广东省-阳江市-江城区,2,,441700,0,,,,,,,
9999,441704,广东省-阳江市-阳东区,2,,441700,0,,,,,,,
9999,441721,广东省-阳江市-阳西县,2,,441700,0,,,,,,,
9999,441781,广东省-阳江市-阳春市,2,,441700,0,,,,,,,
9999,441800,广东省-清远市,1,,440000,0,,,,,,,
9999,441801,广东省-清远市-市辖区,2,,441800,0,,,,,,,
9999,441802,广东省-清远市-清城区,2,,441800,0,,,,,,,
9999,441803,广东省-清远市-清新区,2,,441800,0,,,,,,,
9999,441821,广东省-清远市-佛冈县,2,,441800,0,,,,,,,
9999,441823,广东省-清远市-阳山县,2,,441800,0,,,,,,,
9999,441825,广东省-清远市-连山壮族瑶族自治县,2,,441800,0,,,,,,,
9999,441826,广东省-清远市-连南瑶族自治县,2,,441800,0,,,,,,,
9999,441881,广东省-清远市-英德市,2,,441800,0,,,,,,,
9999,441882,广东省-清远市-连州市,2,,441800,0,,,,,,,
9999,441900,广东省-东莞市,1,,440000,0,,,,,,,
9999,442000,广东省-中山市,1,,440000,0,,,,,,,
9999,445100,广东省-潮州市,1,,440000,0,,,,,,,
9999,445101,广东省-潮州市-市辖区,2,,445100,0,,,,,,,
9999,445102,广东省-潮州市-湘桥区,2,,445100,0,,,,,,,
9999,445103,广东省-潮州市-潮安区,2,,445100,0,,,,,,,
9999,445122,广东省-潮州市-饶平县,2,,445100,0,,,,,,,
9999,445200,广东省-揭阳市,1,,440000,0,,,,,,,
9999,445201,广东省-揭阳市-市辖区,2,,445200,0,,,,,,,
9999,445202,广东省-揭阳市-榕城区,2,,445200,0,,,,,,,
9999,445203,广东省-揭阳市-揭东区,2,,445200,0,,,,,,,
9999,445222,广东省-揭阳市-揭西县,2,,445200,0,,,,,,,
9999,445224,广东省-揭阳市-惠来县,2,,445200,0,,,,,,,
9999,445281,广东省-揭阳市-普宁市,2,,445200,0,,,,,,,
9999,445300,广东省-云浮市,1,,440000,0,,,,,,,
9999,445301,广东省-云浮市-市辖区,2,,445300,0,,,,,,,
9999,445302,广东省-云浮市-云城区,2,,445300,0,,,,,,,
9999,445303,广东省-云浮市-云安区,2,,445300,0,,,,,,,
9999,445321,广东省-云浮市-新兴县,2,,445300,0,,,,,,,
